"genres","avg_rating","avg_progress"
"Зарубежные детские книги,Детская проза,Русская классика",3.6666666666666665,53.4074074074074074
"Магия / колдовство,Остросюжетные любовные романы,Любовное фэнтези",4.428571428571429,53.4062500000000000
"Ужасы,Мистика,Боевая фантастика,Триллеры,Эротическая литература",5.0,53.4000000000000000
Военное дело,3.6666666666666665,53.4000000000000000
"Юмор и сатира,Книги для детей,Современная русская литература",4.421052631578948,53.3934426229508197
"Мистика,Стихи и поэзия",5.0,53.3846153846153846
"Научно-популярная литература,Общая биология,Зарубежная прикладная литература,Природа и животные,Зарубежная образовательная литература,Зарубежная справочная литература,Энциклопедии",4.5,53.3846153846153846
"Прикладная литература,Общая психология,Современные любовные романы,Современная русская литература",4.0,53.3846153846153846
"Боевая фантастика,Героическая фантастика,Детективная фантастика,Космическая фантастика,Попаданцы",4.3478260869565215,53.3786407766990291
"Автомобили и ПДД,География",5.0,53.3750000000000000
"Английский язык,Европейская старинная литература",5.0,53.3750000000000000
"Стимпанк,Боевая фантастика,Попаданцы",4.46875,53.3739130434782609
"Книги для подростков,Литература 20 века,Русская классика",4.545454545454546,53.3695652173913043
"Историческая литература,Исторические детективы,Книги о войне",4.5,53.3684210526315789
"Книги о приключениях,Боевики,Любовно-фантастические романы,Космическая фантастика",5.0,53.3636363636363636
"Общая история,Архитектура",5.0,53.3571428571428571
"Книги о приключениях,Литература 20 века,Русская классика",5.0,53.3571428571428571
"Мистика,Боевики",4.54054054054054,53.3566433566433566
Криминальные боевики,4.528909952606635,53.3560136081648989
"Мистика,Короткие любовные романы,Фанфик",3.6666666666666665,53.3529411764705882
"Зарубежная публицистика,Публицистика,Истории из жизни",4.75,53.3500000000000000
"Книги о приключениях,Любовное фэнтези",4.526315789473684,53.3458646616541353
"Книги о приключениях,Спорт / фитнес,Книги о путешествиях",5.0,53.3448275862068966
"Зарубежные любовные романы,Остросюжетные любовные романы",4.5,53.3419378974934530
"Попаданцы,Городское фэнтези,Магические академии",3.7,53.3387096774193548
"Книги для подростков,Книги для детей,Практикумы",,53.3333333333333333
"Хобби / увлечения,Монографии,Личные финансы",5.0,53.3333333333333333
"Короткие любовные романы,Книги про волшебников",4.75,53.3333333333333333
"Зарубежная драматургия,Зарубежная старинная литература,Европейская старинная литература",4.285714285714286,53.3333333333333333
"Боевая фантастика,Детективная фантастика,Попаданцы",4.25,53.3333333333333333
"Развлечения,Современные любовные романы,Современная русская литература",4.0,53.3333333333333333
"Руководства,Поиск работы / карьера",3.8,53.3333333333333333
"Историческая фантастика,Киберпанк",2.75,53.3333333333333333
"Героическое фэнтези,Боевое фэнтези,Книги про волшебников",4.645756457564576,53.3302231237322515
"Зарубежные любовные романы,Любовно-фантастические романы,Современные любовные романы",3.9166666666666665,53.3283582089552239
"Современная русская литература,Попаданцы",5.0,53.3157894736842105
"Стихи и поэзия,Список школьной литературы 10-11 класс,Список школьной литературы 5-6 класс,Список школьной литературы 7-8 класс,Литература 19 века,Русская классика",5.0,53.3125000000000000
"Эзотерика / оккультизм,Пьесы и драматургия,Публицистика,Современная русская литература",5.0,53.3125000000000000
"Попаданцы,Магические академии",4.470588235294118,53.3090909090909091
"Зарубежные детективы,Классические детективы,Исторические детективы",4.421052631578948,53.3085714285714286
"Зарубежные детективы,Классические детективы,Литература 19 века,Литература 20 века",4.166666666666667,53.3076923076923077
"Эзотерика / оккультизм,Книги о приключениях,Книги о путешествиях,Современная русская литература",4.0,53.3000000000000000
"Боевая фантастика,Боевики",4.235294117647059,53.2962962962962963
"Историческая литература,Литература 20 века",4.826086956521739,53.2941176470588235
"Сказки,Литература 19 века",4.659574468085107,53.2902097902097902
"Юмор и сатира,Медицина",5.0,53.2857142857142857
"Зарубежное фэнтези,Книги про волшебников,Классика фэнтези",4.857142857142857,53.2857142857142857
"Детская познавательная и развивающая литература,Книги для дошкольников,Сказки",4.5,53.2857142857142857
"Боевики,Книги о войне",4.605363984674329,53.2811693895098882
"Учебники и пособия для вузов,Культурология,Русский язык",,53.2777777777777778
"Здоровое и правильное питание,Руководства,Спорт / фитнес",4.333333333333333,53.2777777777777778
"Героическое фэнтези,Детская фантастика,Детские приключения,Городское фэнтези",4.684210526315789,53.2738095238095238
"Мистика,Детективное фэнтези,Триллеры",5.0,53.2727272727272727
"Героическое фэнтези,Зарубежная фантастика,Зарубежное фэнтези,Героическая фантастика,Научная фантастика,Попаданцы,Боевое фэнтези",4.5,53.2670454545454545
"Социальная фантастика,Космическая фантастика,Боевое фэнтези",5.0,53.2666666666666667
"Школьные методические пособия,Учебно-методические пособия (методички),Школьные учебники по русскому языку",5.0,53.2608695652173913
"Монографии,Управление бизнесом,Эффективность бизнеса,Психология управления",5.0,53.2500000000000000
"Эзотерика / оккультизм,Религии / верования / культы,Общая психология,Современная русская литература",5.0,53.2500000000000000
"Мистика,Триллеры,Русское фэнтези",4.8,53.2500000000000000
"Парапсихология,Мистика,Зарубежная эзотерическая литература,Спиритизм / пророчества / предсказания",4.333333333333333,53.2500000000000000
"Космическая фантастика,Попаданцы,Книги про волшебников",4.125,53.2500000000000000
"Внешнеэкономическая деятельность,Отраслевые издания,Таможенное право",3.5,53.2500000000000000
"Ужасы,Эротические рассказы и истории,Современные детективы",4.666666666666667,53.2352941176470588
"Классические детективы,Зарубежные приключения,Литература 19 века",,53.2307692307692308
"Морские приключения,Боевое фэнтези",4.0,53.2272727272727273
"Книги о приключениях,Криминальные боевики,Крутой детектив",4.857142857142857,53.2250000000000000
"Исторические детективы,Шпионские детективы",4.676392572944297,53.2247536945812808
"Учебники и пособия для вузов,Земельное право",5.0,53.2222222222222222
"Справочная литература,Военное дело / спецслужбы,Энциклопедии",3.6666666666666665,53.2222222222222222
"Книги о приключениях,Эротическое фэнтези,Остросюжетные любовные романы",4.8,53.2173913043478261
"Зарубежные детские книги,Детская проза,Домашние животные",5.0,53.2142857142857143
"Семейная психология,Психиатрия,Состояния и явления психики,Зарубежная образовательная литература,Зарубежная психология",5.0,53.2142857142857143
"Любовно-фантастические романы,Научная фантастика",5.0,53.2142857142857143
"Детективное фэнтези,Героическое фэнтези,Героическая фантастика",4.2,53.2142857142857143
"Боевое фэнтези,Историческое фэнтези,Русское фэнтези",4.722222222222222,53.2115384615384615
"Героическое фэнтези,Социальная фантастика,Боевое фэнтези",4.5,53.2105263157894737
"Астрология,Прикладная литература",5.0,53.2058823529411765
"Учебно-методические пособия (методички),Самоучители,Отраслевая психология,Педагогика",5.0,53.2000000000000000
"Детективное фэнтези,Героическое фэнтези,Городское фэнтези,Книги про волшебников",4.691358024691358,53.2000000000000000
"Семейная психология,Практическая психология,Здоровье",1.0,53.2000000000000000
"Историческая литература,Литература 20 века,Советская литература,Книги о войне",4.714285714285714,53.1935483870967742
"Стимпанк,Попаданцы,Боевое фэнтези",5.0,53.1923076923076923
"Юмор и сатира,Общая психология,Современная русская литература",4.833333333333333,53.1891891891891892
"Уголовно-исполнительное право,Органы юстиции",5.0,53.1875000000000000
"Учебники и пособия для вузов,Учебно-методические пособия (методички),Терминологические словари,Спорт / фитнес,Физкультура и спорт",4.0,53.1764705882352941
"Изобразительное искусство,Искусствоведение,История искусства,Музеи и коллекции",3.4,53.1739130434782609
"Героическое фэнтези,Боевое фэнтези,Городское фэнтези",4.4684014869888475,53.1728155339805825
"Саморазвитие / личностный рост,Личные финансы,Финансовые инструменты",5.0,53.1666666666666667
"Общая история,Зарубежная образовательная литература,География",4.5,53.1666666666666667
"Монографии,Неврология,Медицина",4.0,53.1666666666666667
"Триллеры,Крутой детектив,Полицейские детективы",4.0,53.1666666666666667
"Книги о приключениях,Городское фэнтези,Любовное фэнтези",4.666666666666667,53.1632653061224490
"Учебно-методические пособия (методички),Forex,Трейдинг",,53.1578947368421053
"Учебники и пособия для вузов,Бизнес-стратегии,Управление бизнесом,Стратегический менеджмент,Организационный менеджмент,Корпоративные финансы",5.0,53.1578947368421053
"Книги о приключениях,Историческая литература,Триллеры,Историческая фантастика",4.666666666666667,53.1578947368421053
"Научно-популярная литература,История Средних веков,Общая история,Зарубежная образовательная литература",4.0,53.1538461538461538
"Прикладная литература,Мифы / легенды / эпос,Книги для детей,Учебная литература",5.0,53.1428571428571429
"Литература 20 века,Советская литература,Морские приключения",5.0,53.1333333333333333
"Героическое фэнтези,Зарубежное фэнтези,Городское фэнтези,Книги про волшебников",4.0,53.1309523809523810
"Йога,Практическая эзотерика,Зарубежная эзотерическая литература",4.5,53.1250000000000000
"Зарубежная прикладная литература,Здоровье,Здоровье детей",4.285714285714286,53.1250000000000000
"Триллеры,Зарубежная фантастика,Научная фантастика",4.576923076923077,53.1130434782608696
"Прикладная литература,Руководства,Развлечения",3.75,53.1071428571428571
"Кулинария,Книги о путешествиях",4.5,53.1052631578947368
"Детективная фантастика,Городское фэнтези",4.25,53.1052631578947368
"Книги для детей,Детская фантастика,Сказки",4.5,53.1000000000000000
"Зарубежные детективы,Политические детективы",4.0,53.1000000000000000
"Православные каноны,Священное Писание,Православные традиции",4.5,53.0909090909090909
"Ужасы,Боевики,Триллеры",,53.0833333333333333
"Религиоведение / история религий,Книги по философии,Юмор и сатира",,53.0833333333333333
"Социальная фантастика,Научная фантастика,Юмористическая фантастика",4.451612903225806,53.0769230769230769
"Детские стихи,Немецкий язык",4.428571428571429,53.0769230769230769
"Православие для детей,Православные традиции,Христианство,Религиозные тексты",,53.0714285714285714
"Стихи и поэзия,Книги для детей,Детские стихи",,53.0714285714285714
"Учебники и пособия для вузов,Управление бизнесом,Финансовый менеджмент,Книги по экономике,Коммерческое право",4.666666666666667,53.0714285714285714
"Эротические романы,Остросюжетные любовные романы,Научная фантастика",4.5,53.0714285714285714
"Изобразительное искусство,История искусства,Критика,Биографии и мемуары",4.0,53.0714285714285714
"Юмористическая фантастика,Юмористическая проза",4.666666666666667,53.0689655172413793
"Зарубежные детективы,Классические детективы,Полицейские детективы",4.719101123595506,53.0654911838790932
"Эротические рассказы и истории,Социальная фантастика,Контркультура",5.0,53.0625000000000000
"Гражданское право,Трудовое право,Юриспруденция",5.0,53.0625000000000000
"Эротические романы,Современные любовные романы,Книги о путешествиях",3.8,53.0625000000000000
"Саморазвитие / личностный рост,Практическая психология,Психологические тренинги,Зарубежная психология,Легкая проза",3.0,53.0625000000000000
"Религии / верования / культы,Зарубежная публицистика,Документальная литература",4.5,53.0588235294117647
"Кинематограф / театр,Городское фэнтези,Юмористическая проза",4.428571428571429,53.0588235294117647
"Сказки,Боевое фэнтези",4.909090909090909,53.0542635658914729
"Просто о бизнесе,Зарубежная деловая литература,Личные финансы",4.842105263157895,53.0486111111111111
"Общая история,География,Книги о путешествиях,Биографии и мемуары",4.555555555555555,53.0434782608695652
"Тибетский буддизм,Вероучения в буддизме",4.6,53.0357142857142857
"Музыка,Развлечения,Кинематограф / театр,Газеты",4.6103896103896105,53.0270880361173815
"Ораторское искусство / риторика,Зарубежная образовательная литература",4.6,53.0185185185185185
"Боевая фантастика,Исторические приключения",4.659574468085107,53.0165289256198347
"Эротические романы,Зарубежные любовные романы,Остросюжетные любовные романы,Современные любовные романы",5.0,53.0000000000000000
"Изобразительное искусство,Искусствоведение,Документальная литература",5.0,53.0000000000000000
"Ислам / мусульманство,Зарубежная религиозная литература,Коран / пророки",5.0,53.0000000000000000
"Детские приключения,Исторические приключения",5.0,53.0000000000000000
"Социальная фантастика,Триллеры,Остросюжетные любовные романы,Научная фантастика",5.0,53.0000000000000000
"Общая история,Языкознание,Документальная литература",5.0,53.0000000000000000
"Современные детективы,Современные любовные романы,Русское фэнтези",4.8,53.0000000000000000
"Зарубежная фантастика,Литература 19 века,Научная фантастика,Попаданцы",4.75,53.0000000000000000
"Пьесы и драматургия,Книги для детей,Русская классика,Советская литература",4.5,53.0000000000000000
"Саморазвитие / личностный рост,Просто о бизнесе,Зарубежная прикладная литература,Зарубежная деловая литература,Коучинг,Зарубежная психология",4.5,53.0000000000000000
"Литература 5 класс,Литература 6 класс,Учебная литература",4.5,53.0000000000000000
"Эротическое фэнтези,Боевое фэнтези,Любовное фэнтези",4.333333333333333,53.0000000000000000
"Учебники и пособия для вузов,Административное право",4.2,53.0000000000000000
"Общая история,Книги по философии,Другие справочники",4.0,53.0000000000000000
"Эзотерика / оккультизм,Практическая психология",3.5,53.0000000000000000
"Книги по философии,Учебная литература,Зарубежная образовательная литература,Социология",4.3,52.9787234042553191
"Историческая литература,Русское фэнтези",4.555555555555555,52.9777777777777778
"Исторические детективы,Исторические приключения",4.606060606060606,52.9767441860465116
"Финансы, инвестиции, экономика",4.857142857142857,52.9666666666666667
"Офтальмология,Здоровье,Медицина",4.25,52.9655172413793103
"Советская литература,Современная русская литература",4.6,52.9615384615384615
"Исторические приключения,Морские приключения",4.641025641025641,52.9602272727272727
"Боевая фантастика,Историческая фантастика",4.430656934306569,52.9566433566433566
"Героическое фэнтези,Детская фантастика,Детские приключения",4.666666666666667,52.9500000000000000
"Современные детективы,Остросюжетные любовные романы,Современная русская литература",4.384615384615385,52.9491525423728814
"Книги о приключениях,Книги про волшебников,Фэнтези про драконов,Юмористическое фэнтези",4.2,52.9473684210526316
"Героическое фэнтези,Боевое фэнтези,Историческое фэнтези",4.45,52.9418604651162791
"Социальная фантастика,Триллеры,Современная русская литература",5.0,52.9411764705882353
"Эротические рассказы и истории,Короткие любовные романы,Современная русская литература",5.0,52.9411764705882353
"Бизнес-стратегии,Бизнес-процессы,Просто о бизнесе",5.0,52.9411764705882353
"Рукоделие и ремесла,Зарубежная прикладная литература,Сделай сам",,52.9375000000000000
"Зарубежные детские книги,Детская проза,Детские приключения,Домашние животные",5.0,52.9375000000000000
"Мистика,Детективное фэнтези,Триллеры,Юмористическое фэнтези",4.2,52.9375000000000000
"ГИА по географии (ОГЭ, ГВЭ),География 9 класс",5.0,52.9333333333333333
"Социальная фантастика,Попаданцы,Боевое фэнтези",4.8,52.9285714285714286
"Историческое фэнтези,Любовное фэнтези,Русское фэнтези",4.3125,52.9210526315789474
"Современные любовные романы,Легкая проза",4.604803493449782,52.9169102296450939
"Зарубежные детективы,Классические детективы,Иронические детективы",5.0,52.9166666666666667
"Английский язык,Классические детективы,Триллеры,Современные детективы",4.5,52.9166666666666667
"Эротические романы,Юмор и сатира,Развлечения",5.0,52.9130434782608696
"Школьные учебники по чистописанию,Педагогика,Русский язык",5.0,52.9090909090909091
"Политология,Книги по экономике,Просто о бизнесе,Прочая образовательная литература,Руководства,Ценные бумаги / инвестиции,Критика,Публицистика",4.0,52.9090909090909091
"Саморазвитие / личностный рост,Просто о бизнесе,Зарубежная прикладная литература,Лидерство,Зарубежная деловая литература,Коучинг,Мотивация,Зарубежная психология",3.727272727272727,52.9081632653061224
"Современные любовные романы,Книги про волшебников,Любовное фэнтези",4.666666666666667,52.9047619047619048
"Семейная психология,Практическая психология,Психологическая консультация,Зарубежная психология",5.0,52.9000000000000000
"Героическое фэнтези,Эротическое фэнтези,Книги про волшебников",4.0,52.9000000000000000
"Эротические романы,Исторические любовные романы",4.0,52.9000000000000000
"Детская проза,Любовно-фантастические романы",4.75,52.8918918918918919
"Учебники и пособия для вузов,Монографии,Административное право,Гражданское процессуальное право,Арбитражное процессуальное право,Адвокатура",5.0,52.8888888888888889
"Эротическое фэнтези,Классические детективы,Любовно-фантастические романы",4.777777777777778,52.8888888888888889
"Секс / секс-руководства,Зарубежная психология,Любовь и отношения",4.0,52.8888888888888889
"Прикладная литература,Руководства,Математика",5.0,52.8823529411764706
"Мистика,Современные детективы,Современные любовные романы",4.285714285714286,52.8813559322033898
"Зарубежные детские книги,Детская проза,Сказки",4.25,52.8800000000000000
"Интернет-маркетинг,Привлечение клиентов,Интернет",5.0,52.8750000000000000
"Зарубежные детективы,Классические детективы,Зарубежные приключения,Литература 20 века",4.75,52.8750000000000000
"Гендерные различия,Воспитание детей,Детская психология",4.5,52.8750000000000000
"Космическая фантастика,Научная фантастика",4.649298597194389,52.8709677419354839
"Йога,Эзотерика / оккультизм,Советы от гуру",4.428571428571429,52.8684210526315789
"Музыка,Стихи и поэзия,Русская поэзия",4.625,52.8666666666666667
"Прикладная литература,Рукоделие и ремесла,Журнальные издания",4.535135135135135,52.8650927487352445
"Рукоделие и ремесла,Просто о бизнесе,Книги о компьютерах,Руководства",4.4125,52.8594847775175644
"Эротические романы,Эзотерика / оккультизм,Религии / верования / культы,Прикладная литература,Мистика,Рукоделие и ремесла,Книги по философии,Юмор и сатира,Другие справочники,Руководства,Развлечения,Общая психология,Русское фэнтези",5.0,52.8571428571428571
"Научно-популярная литература,Книги по философии,Биографии и мемуары",4.333333333333333,52.8571428571428571
"Гендерные различия,Воспитание детей,Педагогика",2.5,52.8571428571428571
"Управление бизнесом,Просто о бизнесе,Зарубежная деловая литература,Личные финансы",4.444444444444445,52.8500000000000000
"Литературоведение,Руководства",4.75,52.8461538461538462
"Детективное фэнтези,Книги про вампиров",4.666666666666667,52.8369565217391304
"Руководства,Жилищный кодекс РФ",5.0,52.8333333333333333
"Литературоведение,Популярно об истории",4.833333333333333,52.8333333333333333
"Мистика,Боевики,Исторические детективы",3.8333333333333335,52.8260869565217391
"Личная эффективность,Саморазвитие / личностный рост,Зарубежная деловая литература,Мотивация,Зарубежная психология,Классики психологии",5.0,52.8235294117647059
"Зарубежная публицистика,Критика",5.0,52.8235294117647059
"Учебники и пособия для вузов,Воспитание детей,Детская психология,Педагогика",4.666666666666667,52.8181818181818182
"Другие справочники,Языкознание",4.625,52.8181818181818182
"Парапсихология,Общая психология",4.0,52.8181818181818182
"Религиоведение / история религий,Общая история,Зарубежная религиозная и эзотерическая литература,Христианство,Зарубежная образовательная литература",5.0,52.8125000000000000
"Христианство,Афоризмы и цитаты,Религиозные тексты",4.8,52.8125000000000000
"Мифы / легенды / эпос,Фольклор,Старинная литература,Зарубежная старинная литература,Древневосточная литература",4.5,52.8095238095238095
"Прочая образовательная литература,Руководства,Современная русская литература",5.0,52.8000000000000000
"Детская проза,Короткие любовные романы",5.0,52.8000000000000000
"Исторические любовные романы,Остросюжетные любовные романы,Современные любовные романы",5.0,52.8000000000000000
"Ужасы,Триллеры,Крутой детектив",4.666666666666667,52.8000000000000000
"Ужасы,Боевая фантастика,Героическая фантастика",3.0,52.8000000000000000
"Клиническая психология,Практическая психология,Психотерапия",3.4,52.7777777777777778
"Клиническая психология,Психологическая консультация",5.0,52.7692307692307692
"Научно-популярная литература,Зарубежная публицистика,Документальная литература",5.0,52.7647058823529412
"Книги для подростков,Книги для детей,Литература 20 века,Русская классика,Советская литература",5.0,52.7647058823529412
"Мистика,Историческая литература,Исторические детективы,Исторические приключения,Историческая фантастика,Историческое фэнтези",5.0,52.7647058823529412
"Интернет-маркетинг,Привлечение клиентов,Бухучет / налогообложение / аудит",4.8,52.7647058823529412
"Семейная психология,Акушерство и гинекология,Педиатрия и неонатология,Воспитание детей,Детская психология,Здоровье детей",4.666666666666667,52.7647058823529412
"Рукоделие и ремесла,Юмор и сатира,Современная русская литература",4.666666666666667,52.7619047619047619
"Современные детективы,Современная русская литература,Научная фантастика,Русское фэнтези",5.0,52.7586206896551724
"Книги о путешествиях,Морские приключения",4.5,52.7536231884057971
"Просто о бизнесе,Другие справочники,Публицистика",4.6,52.7500000000000000
"Зарубежный юмор,Современная зарубежная литература,Юмористическая проза,Истории из жизни",4.375,52.7500000000000000
"Афоризмы и цитаты,Военное дело / спецслужбы",4.333333333333333,52.7500000000000000
Зарубежные боевики,4.0,52.7500000000000000
"Детская фантастика,Космическая фантастика",4.571428571428571,52.7380952380952381
"Биографии и мемуары,Военное дело / спецслужбы,Книги о войне",4.608695652173913,52.7362637362637363
"Зарубежные любовные романы,Зарубежные приключения,Исторические любовные романы,Исторические приключения",4.6,52.7333333333333333
"Эротические романы,Остросюжетные любовные романы,Современная русская литература",4.166666666666667,52.7297297297297297
"Рукоделие и ремесла,Зарубежная прикладная литература,Зарубежная публицистика,Документальная литература",,52.7272727272727273
"Учебно-методические пособия (методички),Практическая психология",5.0,52.7142857142857143
"Эротические рассказы и истории,Короткие любовные романы,Остросюжетные любовные романы",4.714285714285714,52.7105263157894737
"Книги для подростков,Детские детективы,Детские приключения",4.425531914893617,52.7058823529411765
"Исторические любовные романы,Короткие любовные романы,Остросюжетные любовные романы,Современные любовные романы",4.333333333333333,52.7058823529411765
"Православие для детей,Христианство,Воспитание детей,Религиозные тексты",1.0,52.7058823529411765
"Общая психология,Современные любовные романы,Современная русская литература",4.7,52.7045454545454545
"Рукоделие и ремесла,Хобби / увлечения,Сделай сам",4.4375,52.7040816326530612
"Зарубежная прикладная литература,Развлечения",4.714285714285714,52.7000000000000000
"Попаданцы,Боевое фэнтези,Книги про волшебников",4.659574468085107,52.6927083333333333
"Личная эффективность,Психологические тренинги,Руководства,Зарубежная деловая литература,Коучинг,Консалтинг",5.0,52.6923076923076923
"Зарубежная фантастика,Попаданцы",5.0,52.6842105263157895
"Политология,Книги по экономике,Малый и средний бизнес,Журнальные издания,Публицистика",5.0,52.6666666666666667
"Поиск и подбор персонала,Просто о бизнесе,Управление персоналом,Коучинг,Поиск работы / карьера",5.0,52.6666666666666667
"Эротические рассказы и истории,Эротическое фэнтези,Любовное фэнтези",4.6,52.6666666666666667
"Публицистика,Путеводители",4.571428571428571,52.6666666666666667
"Политология,Книги по экономике,Малый и средний бизнес,Газеты",4.416666666666667,52.6638176638176638
"Книги о приключениях,Попаданцы,Книги про волшебников,Любовное фэнтези,Фэнтези про драконов",4.769230769230769,52.6538461538461538
"Социальная фантастика,Зарубежная фантастика,Детективная фантастика",4.0,52.6500000000000000
"Законы и постановления,Юриспруденция",5.0,52.6470588235294118
"Прикладная литература,Саморазвитие / личностный рост,Общая психология,Домашнее хозяйство",4.75,52.6470588235294118
"Книги о компьютерах,Юмористическая проза",4.333333333333333,52.6470588235294118
"Основы психологии,Зарубежная психология,История психологии",4.0,52.6470588235294118
"Ужасы,Мистика,Книги о приключениях,Попаданцы,Боевое фэнтези,Городское фэнтези",4.0,52.6428571428571429
"Соционика,Биографии и мемуары",5.0,52.6363636363636364
"Детская фантастика,Детские приключения,Сказки,Русское фэнтези",3.5,52.6333333333333333
"Прикладная литература,Рукоделие и ремесла,Кулинария,Сад и огород",3.6666666666666665,52.6315789473684211
"Здоровье,Медицина,Современная русская литература",,52.6250000000000000
"Детская проза,Литература 20 века,Морские приключения",5.0,52.6250000000000000
"Классическая проза,Литература 20 века,Русская классика",4.625,52.6216216216216216
"Современное политическое положение,Биографии и мемуары,Публицистика,Книги о войне",4.5,52.6206896551724138
"Мистика,Английский язык",,52.6153846153846154
"Рукоделие и ремесла,Литература 19 века,Русская классика",5.0,52.6153846153846154
"Книги о приключениях,Героическое фэнтези,Боевая фантастика",5.0,52.6153846153846154
"Антропология,Гендерные различия,Культурология",4.0,52.6153846153846154
"Военное дело / спецслужбы,Документальная литература,Энциклопедии,Популярно об истории",3.0,52.6111111111111111
"Просто о бизнесе,Книги о компьютерах,Прочая образовательная литература,Руководства",,52.6000000000000000
"Современные любовные романы,Эротика ЛГБТ,Эротическая литература",5.0,52.5882352941176471
"Внеклассное чтение,Детская проза",4.142857142857143,52.5882352941176471
"Исторические детективы,Полицейские детективы",4.662207357859532,52.5823429541595925
"История Древнего мира,Зарубежная образовательная литература,Зарубежная старинная литература,Античная литература",5.0,52.5806451612903226
"Религии / верования / культы,Духовная литература,Православие",4.75,52.5769230769230769
"Другие справочники,Воспитание детей,Здоровье,Здоровье детей",4.8,52.5714285714285714
"Городское фэнтези,Книги про вампиров,Любовное фэнтези",4.565217391304348,52.5645161290322581
"Эротические романы,Эротическое фэнтези,Городское фэнтези",4.666666666666667,52.5625000000000000
"Исторические любовные романы,Любовно-фантастические романы,Остросюжетные любовные романы,Исторические приключения,Историческая фантастика,Попаданцы",4.4,52.5625000000000000
"Боевая фантастика,Триллеры",4.888888888888889,52.5612244897959184
"Рукоделие и ремесла,Просто о бизнесе,Книги о компьютерах,Другие справочники,Руководства",4.360655737704918,52.5601503759398496
"Охота,Кулинария",4.2,52.5600000000000000
"Религии / верования / культы,Книги по философии",4.333333333333333,52.5588235294117647
"Юмористическая фантастика,Юмористическое фэнтези",4.4,52.5493827160493827
"Общая история,Книги по экономике",4.666666666666667,52.5454545454545455
"Саморазвитие / личностный рост,Альтернативная медицина,Здоровье",5.0,52.5384615384615385
"Искусство фотографии,Искусствоведение,История искусства,Культурология",5.0,52.5384615384615385
"Религии / верования / культы,Кулинария,Культурология",5.0,52.5384615384615385
Русское фэнтези,4.612403100775194,52.5354155047406581
"Эротические романы,Эротическая литература",5.0,52.5333333333333333
"Прикладная литература,Книги о компьютерах",4.4,52.5333333333333333
"Современные любовные романы,Биографии и мемуары",4.0,52.5333333333333333
"Эротические рассказы и истории,Эротическое фэнтези,Короткие любовные романы",5.0,52.5263157894736842
"Теория государства и права,Юриспруденция",5.0,52.5217391304347826
"Триллеры,Остросюжетные любовные романы,Эротическая литература",3.75,52.5128205128205128
"Историческая литература,Русская классика",4.333333333333333,52.5102040816326531
"Зарубежные приключения,Исторические приключения,Историческая фантастика,Попаданцы,Книги про волшебников",,52.5000000000000000
"Боевая фантастика,Киберпанк,Попаданцы",5.0,52.5000000000000000
"Истории успеха,Зарубежная публицистика,Современная зарубежная литература,Биографии и мемуары",5.0,52.5000000000000000
"Мифы / легенды / эпос,Юмор и сатира,Современная русская литература,Историческая фантастика",5.0,52.5000000000000000
"Личная эффективность,Техника продаж,Управление продажами",5.0,52.5000000000000000
